year,month,day,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Philadelphia,New York,Boston
2014,11,5,282.9129772547083,285.47016666666667,287.75714583333337,283.74777083333333,285.069125,285.26652083333335,280.1050625,289.88214583333337,275.744125,274.99777083333333,289.67797916666666,286.34985416666666,293.61652083333337,282.2175625,275.469125,281.52954166666666,282.51964583333336,285.9498541666666,281.08527083333337,286.2857916666667,281.9144375,293.49047916666666,287.51339583333333,297.7800625,284.85714583333333,287.8357916666667,287.343748254,285.725375
2014,11,6,285.132329772375,285.36470833333334,288.7845,285.72981250000004,287.89127083333335,288.1829375,282.443875,287.5589791666667,277.11939583333333,275.95272916666664,287.8454375,286.08397916666667,291.2845,282.62460416666664,275.743875,281.51783333333333,282.19075,285.7746041666667,279.5792916666667,288.4808541666667,280.2740833333333,293.83814583333333,289.38241666666664,297.4652291666667,281.8246041666667,283.837625,282.75589348245836,282.6845
2014,11,7,283.5725445512917,283.0624583333333,287.3343333333333,283.88225,288.6629791666667,288.6942291666667,282.63381250000003,288.34214583333335,277.6082916666667,278.0885,286.3405833333333,283.4999583333333,286.97235416666666,277.91454166666665,273.40204166666666,276.17808333333335,278.0025625,279.2265208333333,276.45047916666664,282.5957916666667,276.7989166666667,291.4338125,283.82131250000003,296.3463125,278.4088125,280.95047916666664,282.1001382028333,281.7442291666667
2014,11,8,280.706406759125,279.64375,288.7255208333333,280.8796875,288.371875,289.38437500000003,284.0208333333333,288.5520833333333,278.7270833333333,276.8359375,287.45104166666664,284.9927083333333,287.15052083333336,283.6880208333333,276.3875,280.92083333333335,280.0932291666667,279.09531250000003,277.6802083333333,279.9166666666667,277.0229166666667,289.1984375,280.04479166666664,295.96666666666664,274.44114583333334,276.2265625,277.41902237333335,277.6927083333333
2014,11,9,281.44575888275,279.5596875,289.16072916666667,281.72270833333334,291.00708333333336,289.39758333333333,283.36125,289.28260416666666,278.11125,281.1128125,287.4195833333333,283.3419791666667,286.98052083333334,280.0216666666667,274.85435416666667,277.1039583333333,278.6753125,278.7378125,275.08520833333336,282.50447916666667,276.9378125,290.583125,282.3357291666667,295.52010416666667,278.16749999999996,280.43052083333333,282.01124402979167,280.8102083333333
2014,11,10,277.97121889408334,280.83497916666664,287.5328958333333,279.69018750000004,286.519875,285.5740416666667,284.2037291666667,288.69800000000004,280.5625833333333,279.55737500000004,287.91310416666664,289.47560416666664,288.7308125,286.844875,270.6724791666667,283.2381041666667,282.5552916666667,279.8297708333333,281.09383333333335,282.7203958333333,279.77612500000004,291.1183125,281.80997916666666,293.41102083333334,279.6177916666667,278.28810416666664,280.76130452858337,281.048
2014,11,11,278.529442387625,276.2767083333333,287.249625,278.0074375,284.63920833333333,285.4923333333333,282.7324375,288.1907708333333,283.36577083333333,261.937125,291.030875,287.81160416666665,294.02983333333333,275.46264583333334,269.2220208333333,283.5600416666667,283.8543125,286.5918125,284.87566666666663,284.105875,283.6126458333333,291.7928541666667,283.63972916666665,293.3965,285.35379166666667,281.924625,283.26718530666665,283.19597916666663
2014,11,12,277.21409511350004,273.5057083333333,285.3807083333333,275.6187291666667,285.9551875,285.1402083333333,282.7219791666667,287.841125,276.71352083333335,257.07041666666663,281.3146875,276.7027083333333,285.16404166666666,267.1855208333333,264.7765416666667,272.0812291666667,273.15479166666665,277.3135208333333,273.709875,285.5527083333333,276.1115625,292.2176875,285.68070833333337,293.5197708333333,281.7975,286.3140416666667,287.05520460095835,283.7428125
2014,11,13,275.73537656708334,272.490875,287.190875,274.522125,284.247125,284.0710833333333,281.8445208333333,286.84139583333337,273.11691666666667,253.99243750000002,277.8341041666667,273.43097916666665,280.02316666666667,266.9085833333333,266.034625,269.81483333333335,271.19191666666666,272.4065,269.64191666666665,279.5028541666667,273.034625,291.9304583333333,286.10545833333333,296.1669166666667,272.865875,278.67733333333337,279.1934508600833,280.07785416666667
2014,11,14,275.055904806875,271.89866666666666,286.7747083333333,272.7922916666667,286.80375,285.77875,283.29072916666667,286.8615625,274.2053125,263.80114583333335,275.1245833333333,272.11364583333335,276.67939583333333,264.74189583333333,262.1797916666667,267.4251041666667,270.29189583333334,269.113125,269.2236666666667,274.12614583333334,270.75166666666667,287.33916666666664,277.235125,296.28720833333335,271.43864583333334,274.97770833333334,276.07966008716664,277.206875
